1,0,0.00011616069170072851,1123
1,0,0.0001620539084059569,2208
1,0,0.0001940812966317873,104
1,1,0.00028910372275303686,4063
1,0,0.0004102418803276775,3587
1,0,0.0005982870928350481,3526
1,1,0.0008941767639301101,2280
1,1,0.001032292784964861,1641
1,0,0.001094005573170187,1903
1,0,0.0012863636820419355,4507
1,1,0.0013401808432050855,1774
1,1,0.0015220574392165176,3321
1,0,0.002179538066793052,3044
1,0,0.0022075029524911693,4737
1,0,0.0023860905317744097,2488
1,0,0.002557506769649054,163
1,1,0.0026057620766751777,3276
1,1,0.0026967414830867398,3656
1,1,0.0028553196156375638,356
1,1,0.0028687391482070668,2170
1,0,0.0037902170949221103,4699
1,1,0.004098606893884638,365
1,0,0.004351304484878971,2473
1,0,0.004576815547635671,4174
1,1,0.004760813665729224,6
1,0,0.005162005047527507,4810
1,1,0.005270384790563187,1154
1,1,0.005315847574735022,4970
1,1,0.0054159362523730215,4891
1,1,0.005857639753107713,3025
1,0,0.006006136156513242,1927
1,1,0.006164478860355538,2222
1,1,0.006431404887701886,1777
1,0,0.006602529036379257,3269
1,0,0.006618571798900907,3828
1,1,0.006744633095137731,1052
1,1,0.00735840096546192,4702
1,0,0.007391299820887154,323
1,0,0.007547377258698251,1811
1,0,0.007609991352851564,3336
1,1,0.007652559909030687,850
1,1,0.007655725017019832,2307
1,0,0.007661993297990333,4527
1,0,0.00769998452318299,2727
1,1,0.007792727944884725,346
1,0,0.007943793969301893,1399
1,0,0.00810706361248148,2748
1,0,0.00811389052766709,367
1,0,0.008479000770277412,3534
1,1,0.00847906706251722,4429
1,0,0.00850197392790386,2160
1,0,0.00882866074675448,4965
1,1,0.008998350392885435,4665
1,0,0.009046598886687574,1900
1,1,0.009060242486220504,3151
1,0,0.00919657241720706,728
1,1,0.009326467277237183,2470
1,1,0.009547880032610201,2419
1,0,0.009608699104812435,536
1,1,0.009608741580450664,1456
1,0,0.00962053159060483,4282
1,1,0.009846772580051844,3758
1,1,0.009852950379512282,1849
1,0,0.009973608655315491,1825
1,0,0.010111493351825263,2312
1,1,0.010170923106454066,2867
1,1,0.010220269547702943,2486
1,1,0.010637022591146406,2666
1,0,0.01090845607508717,1432
1,0,0.011067282185261318,3475
1,1,0.01112747316135132,2963
1,0,0.01116009015075381,1822
1,0,0.011393045521467804,1129
1,1,0.01157158140256942,211
1,1,0.011572584288939924,3969
1,0,0.011723267356708589,1707
1,1,0.01175745628511804,778
1,1,0.011911833330602417,2413
1,1,0.012050284121565835,2626
1,1,0.012290448312036184,4726
1,1,0.012360712721093625,2257
1,0,0.012362022830686992,3050
1,1,0.012688307700494228,3107
1,1,0.013214042013192984,464
1,0,0.013494756650395678,13
1,1,0.013572149232694453,706
1,0,0.013916950469094913,2137
1,1,0.01425647544959363,648
1,1,0.014328749282836561,1110
1,0,0.014418203921246264,8
1,1,0.015256701248793969,510
1,1,0.015532268604363297,984
1,0,0.01573340223204256,2967
1,1,0.015906345899914687,4096
1,0,0.015956333982136917,3166
1,1,0.01611486956562891,4373
1,0,0.01640898823574688,2566
1,1,0.016465886405211738,617
1,1,0.016575958262277313,3340
1,1,0.01672085266712664,341
1,0,0.01681751969693024,2683
1,1,0.01683197090965438,2426
1,0,0.017484918653213333,1007
1,1,0.018153487559174786,4169
1,0,0.01860995875443172,3579
1,0,0.018808629147577416,426
1,1,0.018816878236819545,4723
1,1,0.018900411014288743,460
1,1,0.018927650235607052,3622
1,0,0.01907140607483948,3607
1,1,0.019166866698175022,3632
1,0,0.019281952945677028,224
1,0,0.019319525962669615,4961
1,0,0.019572701995311248,2368
1,0,0.01981425760929345,1068
1,1,0.019885538485991505,320
1,0,0.01992880935662733,3571
1,0,0.02009996769802802,143
1,0,0.02069707960748557,4896
1,1,0.0207190681903493,2601
1,1,0.020879469687836383,1344
1,0,0.021059327704667008,1684
1,0,0.021131072907750625,4153
1,1,0.021447562118298014,3937
1,1,0.021733398029550544,1101
1,1,0.021935846447267093,4658
1,0,0.022027377431785622,2041
1,1,0.023032013633360604,3813
1,0,0.023245228778633886,1989
1,0,0.023362964615358917,718
1,1,0.02338565576833862,3006
1,0,0.023395657456810492,2953
1,0,0.023573507082885192,3447
1,0,0.023981712817513268,16
1,1,0.024099335642131847,798
1,1,0.024443341545703157,3018
1,0,0.024544327761928497,3948
1,1,0.024725029178154556,274
1,1,0.02509326257357969,3710
1,0,0.025249087782981072,1383
1,0,0.02525505425497432,3304
1,0,0.025642736477195283,628
1,1,0.025964292738729577,3965
1,0,0.026000607905246165,4430
1,0,0.026012836710339826,1681
1,0,0.02640391185935187,1106
1,1,0.02679802264416198,985
1,1,0.02709338578479148,2087
1,0,0.027146063123872133,4393
1,1,0.02729769302888163,149
1,1,0.027371621233628907,3285
1,1,0.027459606544921633,1041
1,1,0.027676856822297036,2372
1,1,0.027902553948741415,3291
1,1,0.028001106266129727,1645
1,0,0.028288598432833045,2175
1,1,0.02833049182729952,2821
1,0,0.02870014335326443,374
1,1,0.028725341324642995,4879
1,1,0.0287657237218788,4751
1,1,0.028920104514329914,3053
1,1,0.0290392215315044,513
1,1,0.02922366466652271,4945
1,0,0.02946986499468507,3057
1,0,0.029616719391321378,4508
1,1,0.029932915565349716,3213
1,0,0.02994582744743013,1736
1,0,0.030004155549721467,1184
1,0,0.030019362863601518,37
1,1,0.03061232576567685,68
1,1,0.030735000784164357,2850
1,0,0.030799038778737575,7
1,1,0.030800999876835933,4233
1,1,0.0310658557368666,4685
1,1,0.03132579783456069,2182
1,1,0.03174867573575757,3508
1,0,0.03176401309642951,4715
1,0,0.03196699943831305,665
